ID,Year,Team,Rank,Wins,Losses,WL%,SOS,SRS,FG/G,OREB/G,Total Points,FGA,FTA,AST,TOV,TS%,TOV%,AST%,URL
47,2021,Florida,7,15,10,0.6,9.82,13.7,26.5,9.8,1854,1407,477,293,375,0.5733264064123497,18.826435327429362,44.19306184012066,https://www.sports-reference.com/cbb/schools/florida/men/2021.html
48,2021,Virginia Tech,10,15,7,0.6818,6.5,12.59,25.4,9.3,1585,1240,414,313,256,0.5572509422287225,15.254802879344043,56.09318996415771,https://www.sports-reference.com/cbb/schools/virginia-tech/men/2021.html
49,2021,Ohio State,2,21,10,0.6774,12.19,18.25,26.4,9.7,2392,1786,664,406,329,0.5755091042075683,13.66755845062231,49.572649572649574,https://www.sports-reference.com/cbb/schools/ohio-state/men/2021.html
50,2021,Oral Roberts,15,18,11,0.6207,-0.04,1.73,28.0,8.2,2352,1805,496,370,330,0.5812459223819221,14.0232190511805,45.62268803945746,https://www.sports-reference.com/cbb/schools/oral-roberts/men/2021.html
51,2021,Appalachian State,16,17,12,0.5862,-5.72,-5.84,23.8,11.0,2039,1688,574,344,343,0.5253638125077298,15.02040673334618,49.85507246376812,https://www.sports-reference.com/cbb/schools/appalachian-state/men/2021.html
52,2021,Norfolk State,16,17,8,0.68,-8.51,-6.16,25.2,9.9,1839,1477,546,302,322,0.535452237311034,15.79019634765893,47.93650793650794,https://www.sports-reference.com/cbb/schools/norfolk-state/men/2021.html
53,2021,Drake,11,26,5,0.8387,-0.48,9.42,29.3,10.2,2354,1878,449,423,320,0.5670758734992002,13.35804571791147,46.585903083700444,https://www.sports-reference.com/cbb/schools/drake/men/2021.html
54,2021,Wichita State,11,16,6,0.7273,6.91,9.36,24.2,11.9,1572,1317,482,286,246,0.5140345828864415,13.858530319760236,53.65853658536585,https://www.sports-reference.com/cbb/schools/wichita-state/men/2021.html
55,2021,Gonzaga,1,31,1,0.9688,5.92,27.2,33.7,9.0,2911,1965,703,601,385,0.6399715079672166,14.477385196215574,55.699721964782206,https://www.sports-reference.com/cbb/schools/gonzaga/men/2021.html
56,2021,Oklahoma,8,16,11,0.5926,8.86,13.52,26.7,9.6,2012,1630,478,359,296,0.5466440619022779,13.855602156980229,49.72299168975069,https://www.sports-reference.com/cbb/schools/oklahoma/men/2021.html
57,2021,Missouri,9,16,10,0.6154,10.87,12.37,25.7,9.8,1909,1497,555,345,346,0.5481851596600046,16.577232656190112,51.64670658682635,https://www.sports-reference.com/cbb/schools/missouri/men/2021.html
58,2021,Creighton,5,22,9,0.7097,8.54,16.28,28.3,8.4,2355,1862,478,485,341,0.5682037523162445,14.129912319957567,55.239179954441916,https://www.sports-reference.com/cbb/schools/creighton/men/2021.html
59,2021,UCSB,12,22,5,0.8148,-2.08,7.8,27.4,9.3,2051,1534,522,438,294,0.5814546856572621,14.287935927841062,59.26928281461434,https://www.sports-reference.com/cbb/schools/california-santa-barbara/men/2021.html
60,2021,Virginia,4,18,7,0.72,7.59,15.27,25.2,6.5,1705,1326,288,345,229,0.5868302219285203,13.61701115524582,54.848966613672495,https://www.sports-reference.com/cbb/schools/virginia/men/2021.html
61,2021,Ohio,13,17,8,0.68,-0.57,5.48,29.1,9.6,1980,1519,448,437,301,0.5768827354730439,14.922265408106608,60.027472527472526,https://www.sports-reference.com/cbb/schools/ohio/men/2021.html
62,2021,USC,6,25,8,0.7576,10.65,20.5,27.4,11.6,2473,1916,695,458,408,0.5565307408407597,15.514487793748573,50.663716814159294,https://www.sports-reference.com/cbb/schools/southern-california/men/2021.html
63,2021,Kansas,3,21,9,0.7,10.26,15.29,26.3,11.1,2191,1809,539,415,359,0.5353931266372131,14.926241913219911,52.59822560202788,https://www.sports-reference.com/cbb/schools/kansas/men/2021.html
64,2021,Eastern Washington,14,16,8,0.6667,-3.15,4.03,27.8,7.4,1879,1425,431,365,277,0.5818634494376455,14.643378232644688,54.72263868065967,https://www.sports-reference.com/cbb/schools/eastern-washington/men/2021.html
65,2021,Oregon,7,21,7,0.75,9.65,16.15,27.8,9.4,2097,1652,429,389,319,0.569601686260023,14.770159647368224,49.93581514762516,https://www.sports-reference.com/cbb/schools/oregon/men/2021.html
66,2021,VCU,10,19,7,0.7308,4.76,11.3,25.3,9.2,1864,1460,497,347,380,0.5551981318655134,18.45842967338294,52.655538694992416,https://www.sports-reference.com/cbb/schools/virginia-commonwealth/men/2021.html
67,2021,Iowa,2,22,9,0.7097,10.43,21.4,29.8,11.2,2595,1961,627,594,294,0.5800489968169951,11.616512833480844,64.35536294691224,https://www.sports-reference.com/cbb/schools/iowa/men/2021.html
68,2021,Grand Canyon,15,17,7,0.7083,-3.46,5.11,28.2,10.6,1812,1384,434,390,308,0.5752527048305989,16.35722479500361,57.69230769230769,https://www.sports-reference.com/cbb/schools/grand-canyon/men/2021.html
