ID,Year,Team,Rank,Wins,Losses,WL%,SOS,SRS,FG/G,OREB/G,Total Points,FGA,FTA,AST,TOV,TS%,TOV%,AST%,URL
20,2025,Houston,1,35,5,0.8750,13.45,28.45,26.8,12.8,2946,2384,649,483,360,0.5471,11.88291369,13.75065479,https://www.sports-reference.com/cbb/schools/houston/men/2025.html
21,2025,SIU-Edwardsville,16,22,12,0.6471,-7.44,-6.12,25.7,11.9,2436,2030,655,462,388,0.5203,14.33744734,14.58241273,https://www.sports-reference.com/cbb/schools/southern-illinois-edwardsville/men/2025.html
22,2025,Gonzaga,8,26,9,0.7429,7.27,23.75,31.7,11,3024,2212,678,691,334,0.5967,11.74270124,19.54561398,https://www.sports-reference.com/cbb/schools/gonzaga/men/2025.html
23,2025,Georgia,9,20,13,0.6061,10.94,16.36,26.1,11.8,2486,1870,750,411,426,0.5583,16.22239147,13.53309187,https://www.sports-reference.com/cbb/schools/georgia/men/2025.html
24,2025,Clemson,5,27,7,0.7941,7.51,17.81,27.4,11.3,2586,2012,570,484,358,0.5664,13.65995116,15.58876578,https://www.sports-reference.com/cbb/schools/clemson/men/2025.html
25,2025,McNeese State,12,28,7,0.8000,-1.05,9.13,27.5,11.7,2680,2019,704,489,379,0.5694,13.99680917,15.29673795,https://www.sports-reference.com/cbb/schools/mcneese-state/men/2025.html
26,2025,Purdue,4,24,12,0.6667,13.91,20.8,27.4,9.8,2781,2027,702,574,375,0.5891,13.83314643,17.47400209,https://www.sports-reference.com/cbb/schools/purdue/men/2025.html
27,2025,High Point,13,29,6,0.8286,-5.18,5.3,28.6,11.1,2858,2031,746,454,363,0.5991,13.33460679,14.2936302,https://www.sports-reference.com/cbb/schools/high-point/men/2025.html
28,2025,Illinois,6,22,13,0.6286,12.79,21.59,28.7,12.9,2927,2233,768,520,409,0.5634,13.72520068,14.85748246,https://www.sports-reference.com/cbb/schools/illinois/men/2025.html
29,2025,Kentucky,3,24,12,0.6667,14.04,21.26,29.6,9.9,3040,2211,778,607,392,0.5890,13.30924993,17.08742456,https://www.sports-reference.com/cbb/schools/kentucky/men/2025.html
30,2025,Troy,14,23,11,0.6765,-2.1,3.55,25,13.9,2495,1954,741,473,458,0.5410,16.72729398,14.73043002,https://www.sports-reference.com/cbb/schools/troy/men/2025.html
31,2025,UCLA,7,23,11,0.6765,10.71,19.68,26.7,10.8,2522,1960,634,555,359,0.5577,13.81853454,17.60250685,https://www.sports-reference.com/cbb/schools/ucla/men/2025.html
32,2025,Utah State,10,26,8,0.7647,5.35,13.56,28,11.6,2716,1970,726,583,364,0.5866,13.71804149,18.0136199,https://www.sports-reference.com/cbb/schools/utah-state/men/2025.html
33,2025,Tennessee,2,30,8,0.7895,13.25,24.2,25.4,11.5,2813,2138,760,586,397,0.5628,13.83564508,16.95896278,https://www.sports-reference.com/cbb/schools/tennessee/men/2025.html
34,2025,Wofford,15,19,16,0.5429,-2.34,-0.13,26.7,12.9,2623,2068,626,524,383,0.5545,14.04762254,16.1208944,https://www.sports-reference.com/cbb/schools/wofford/men/2025.html
35,2025,UNC,11,23,14,0.6216,11.22,17.27,28.6,9.8,2987,2230,775,547,397,0.5748,13.37601078,15.56187767,https://www.sports-reference.com/cbb/schools/north-carolina/men/2025.html
36,2025,San Diego State,11,21,10,0.6774,8.14,12.77,25.5,10.1,2194,1784,565,404,340,0.5345,14.33027059,14.55016927,https://www.sports-reference.com/cbb/schools/san-diego-state/men/2025.html
37,2025,Saint Francis (PA),16,16,18,0.4706,-7.41,-12.76,26.5,8.5,2415,1952,454,484,440,0.5571,16.97688058,15.73594819,https://www.sports-reference.com/cbb/schools/saint-francis-pa/men/2025.html
38,2025,Alabama State,16,20,16,0.5556,-8.19,-8.99,25.8,11.6,2630,2290,665,418,327,0.5046,11.23865823,12.56160596,https://www.sports-reference.com/cbb/schools/alabama-state/men/2025.html
39,2025,Auburn,1,32,6,0.8421,15.13,28.68,29.4,11.8,3153,2344,795,613,359,0.5792,11.75969602,16.72213432,https://www.sports-reference.com/cbb/schools/auburn/men/2025.html
40,2025,Louisville,8,27,8,0.7714,9.49,18.49,27.1,11.1,2747,2088,704,486,395,0.5670,14.14371446,14.82267687,https://www.sports-reference.com/cbb/schools/louisville/men/2025.html
41,2025,Creighton,9,25,11,0.6944,11.04,16.49,27.1,8.4,2717,2041,584,615,440,0.5860,16.07035895,18.34200229,https://www.sports-reference.com/cbb/schools/creighton/men/2025.html
42,2025,Michigan,5,27,10,0.7297,13.69,20.2,27.3,11.1,2885,2160,772,586,517,0.5709,17.1380458,16.26566889,https://www.sports-reference.com/cbb/schools/michigan/men/2025.html
43,2025,UC-San Diego,12,30,5,0.8571,-1.92,12.63,27.3,9.1,2777,2058,662,550,305,0.5853,11.49087511,17.16454242,https://www.sports-reference.com/cbb/schools/california-san-diego/men/2025.html
44,2025,Texas A&M,4,23,11,0.6765,13.39,19.3,25.2,16,2537,2050,847,406,414,0.5173,14.594526,12.52050773,https://www.sports-reference.com/cbb/schools/texas-am/men/2025.html
45,2025,Yale,13,22,8,0.7333,-3.1,6.66,29.9,11,2439,1830,573,492,302,0.5801,12.66714763,17.10637943,https://www.sports-reference.com/cbb/schools/yale/men/2025.html
46,2025,Ole Miss,6,24,12,0.6667,12.8,18.28,26.6,9.2,2779,2156,760,510,324,0.5520,11.51222285,15.34111419,https://www.sports-reference.com/cbb/schools/mississippi/men/2025.html
47,2025,Iowa State,3,25,10,0.7143,10.33,22.33,28.1,10.3,2812,2034,770,524,420,0.5859,15.03867087,15.79835986,https://www.sports-reference.com/cbb/schools/iowa-state/men/2025.html
48,2025,Lipscomb,14,25,10,0.7143,-4.43,4.39,27.4,8.2,2752,2035,620,530,341,0.5907,12.87375415,16.67295835,https://www.sports-reference.com/cbb/schools/lipscomb/men/2025.html
49,2025,Marquette,7,23,11,0.6765,10.37,18.19,27.7,10.9,2603,2123,550,467,318,0.5459,11.85240403,14.82539683,https://www.sports-reference.com/cbb/schools/marquette/men/2025.html
50,2025,New Mexico,10,27,8,0.7714,6.52,15.2,28.9,12,2819,2198,807,521,400,0.5460,13.54517995,14.99677612,https://www.sports-reference.com/cbb/schools/new-mexico/men/2025.html
51,2025,Michigan State,2,30,7,0.8108,11.89,22.43,27.1,11.9,2874,2192,827,613,420,0.5559,14.11347232,17.08053766,https://www.sports-reference.com/cbb/schools/michigan-state/men/2025.html
52,2025,Bryant,15,23,12,0.6571,-6.93,-1.99,30.1,13.3,2862,2304,676,522,415,0.5451,13.75793982,14.75226371,https://www.sports-reference.com/cbb/schools/bryant/men/2025.html
53,2025,Florida,1,36,4,0.9000,12.6,27.77,29.6,13.7,3391,2510,875,619,444,0.5795,13.29739443,15.63921172,https://www.sports-reference.com/cbb/schools/florida/men/2025.html
54,2025,Norfolk State,16,24,11,0.6857,-6.65,-3.71,27.7,10.2,2696,1983,760,484,433,0.5751,15.74316463,14.96413554,https://www.sports-reference.com/cbb/schools/norfolk-state/men/2025.html
55,2025,UConn,8,24,11,0.6857,8.87,17.87,27.3,11.2,2696,2008,618,606,389,0.5857,14.57518397,18.50426881,https://www.sports-reference.com/cbb/schools/connecticut/men/2025.html
56,2025,Oklahoma,9,20,14,0.5882,11.22,14.86,26.1,8.4,2661,1894,756,457,411,0.5905,15.58211128,14.76746891,https://www.sports-reference.com/cbb/schools/oklahoma/men/2025.html
57,2025,Memphis,5,29,6,0.8286,5.66,12.15,28,12.2,2795,2078,816,505,486,0.5668,16.62652581,14.73145004,https://www.sports-reference.com/cbb/schools/memphis/men/2025.html
58,2025,Colorado State,12,26,10,0.7222,6.05,13.94,26.5,8.4,2707,1996,631,594,414,0.5896,15.40384873,18.10070574,https://www.sports-reference.com/cbb/schools/colorado-state/men/2025.html
59,2025,Maryland,4,27,9,0.7500,9.41,23.33,28.9,10.6,2919,2212,732,510,364,0.5702,12.56003975,14.96443745,https://www.sports-reference.com/cbb/schools/maryland/men/2025.html
60,2025,Grand Canyon,13,26,8,0.7647,-2.63,4.97,26.6,11.2,2661,1988,873,469,448,0.5538,15.88584883,14.25913314,https://www.sports-reference.com/cbb/schools/grand-canyon/men/2025.html
61,2025,Missouri,6,22,12,0.6471,9.49,19.49,27.6,11,2844,1949,918,467,370,0.5962,13.58835368,14.63986558,https://www.sports-reference.com/cbb/schools/missouri/men/2025.html
62,2025,Drake,11,31,4,0.8857,1.27,9.6,24.2,10.1,2444,1759,744,474,388,0.5785,15.68082252,16.07673418,https://www.sports-reference.com/cbb/schools/drake/men/2025.html
63,2025,Texas Tech,3,28,9,0.7568,10.62,23.05,28.6,11.8,2993,2274,663,606,356,0.5780,12.18460359,17.1782341,https://www.sports-reference.com/cbb/schools/texas-tech/men/2025.html
64,2025,UNC Wilmington,14,27,8,0.7714,-3.95,2.36,27.7,12.5,2771,2067,765,538,385,0.5701,13.806211,16.17266879,https://www.sports-reference.com/cbb/schools/north-carolina-wilmington/men/2025.html
65,2025,Kansas,7,21,13,0.6176,13.56,20.09,28.9,10.6,2587,2093,511,602,402,0.5538,14.78028119,18.12248633,https://www.sports-reference.com/cbb/schools/kansas/men/2025.html
66,2025,Arkansas,10,22,14,0.6111,11.7,17.09,27.2,9.5,2765,2115,752,510,414,0.5592,14.47613187,15.13407006,https://www.sports-reference.com/cbb/postseason/men/2025-ncaa.html
67,2025,St. John's (NY),2,31,5,0.8611,8.55,21.25,29.3,14.9,2825,2366,718,565,392,0.5218,12.75244639,15.52658481,https://www.sports-reference.com/cbb/schools/st-johns-ny/men/2025.html
68,2025,Omaha,15,22,13,0.6286,-2.42,-1.61,26.9,10.3,2707,2051,744,465,379,0.5629,13.74503148,14.43041746,https://www.sports-reference.com/cbb/schools/nebraska-omaha/men/2025.html
